,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,candidates,labels,user_predictions,jaccard
16,3P4MQ7TPPYYKHXH8Y1404HOB58JBBD,A1FA3QRISJ1RIP,338GLSUI43X7PGCWON7POCT46H9FSE,Submitted,2022-05-06 12:21:18+03:00,1345,"['bomb.jpg', 'light.jpg', 'model.jpg', 'star.jpg', 'sun.jpg', 'daddy.jpg']","{'star.jpg', 'light.jpg', 'sun.jpg'}","{'star.jpg', 'light.jpg', 'sun.jpg'}",1.0
17,3LOZAJ85YEZX6NKDK437SLCZU6QX24,A1WY3YGT618GC0,338GLSUI43X7PGCWON7POCT46H9FSE,Submitted,2022-05-06 16:35:27+03:00,1345,"['bomb.jpg', 'light.jpg', 'model.jpg', 'star.jpg', 'sun.jpg', 'daddy.jpg']","{'star.jpg', 'light.jpg', 'sun.jpg'}","{'star.jpg', 'light.jpg', 'sun.jpg'}",1.0
18,3NGI5ARFTURL8T0QF9TCTPGR004P1Q,AKQAI78JTXXC9,3A520CCNWNMBJ6Q6CC1SLUEY8ANAEV,Submitted,2022-05-06 11:37:33+03:00,206,"['potassium.jpg', 'bear.jpg', 'product.jpg', 'money.jpg', 'buyer.jpg']","{'product.jpg', 'buyer.jpg', 'money.jpg'}","{'product.jpg', 'buyer.jpg', 'money.jpg'}",1.0
19,3RRCEFRB7NY0WYWZJMUDW3I5VG0B45,A1FA3QRISJ1RIP,3A520CCNWNMBJ6Q6CC1SLUEY8ANAEV,Submitted,2022-05-06 11:43:59+03:00,206,"['potassium.jpg', 'bear.jpg', 'product.jpg', 'money.jpg', 'buyer.jpg']","{'product.jpg', 'buyer.jpg', 'money.jpg'}","{'product.jpg', 'buyer.jpg', 'money.jpg'}",1.0
20,3L6L49WXW1JY7IFQIC30THIDLLD54Z,A1WY3YGT618GC0,3A520CCNWNMBJ6Q6CC1SLUEY8ANAEV,Submitted,2022-05-06 16:35:41+03:00,206,"['potassium.jpg', 'bear.jpg', 'product.jpg', 'money.jpg', 'buyer.jpg']","{'product.jpg', 'buyer.jpg', 'money.jpg'}","{'bear.jpg', 'buyer.jpg', 'money.jpg'}",0.5
21,3SKRO2GZ72DKX23A2HO4X8US6QYK1K,AKQAI78JTXXC9,3RHLQY6EDTQRPBWP7GGH29ADGOQD4U,Submitted,2022-05-06 11:37:38+03:00,1553,"['steps.jpg', 'doctor.jpg', 'ballot.jpg', 'surgery.jpg', 'cut.jpg', 'paddle.jpg']","{'steps.jpg', 'surgery.jpg', 'doctor.jpg'}","{'surgery.jpg', 'ballot.jpg', 'doctor.jpg'}",0.5
22,31LVTDXBL8WJADK9LBFKIZPKZO3LRQ,A1FA3QRISJ1RIP,3RHLQY6EDTQRPBWP7GGH29ADGOQD4U,Submitted,2022-05-06 13:14:56+03:00,1553,"['steps.jpg', 'doctor.jpg', 'ballot.jpg', 'surgery.jpg', 'cut.jpg', 'paddle.jpg']","{'steps.jpg', 'surgery.jpg', 'doctor.jpg'}","{'steps.jpg', 'surgery.jpg', 'doctor.jpg'}",1.0
23,379J5II41P2U19F4Z5VKJSQ1K0ALEC,A1WY3YGT618GC0,3RHLQY6EDTQRPBWP7GGH29ADGOQD4U,Submitted,2022-05-06 16:41:28+03:00,1553,"['steps.jpg', 'doctor.jpg', 'ballot.jpg', 'surgery.jpg', 'cut.jpg', 'paddle.jpg']","{'steps.jpg', 'surgery.jpg', 'doctor.jpg'}","{'surgery.jpg', 'ballot.jpg', 'doctor.jpg'}",0.5
24,3RGU30DZTBUMI7JHDI7QGLIIPCTJMS,AKQAI78JTXXC9,3LXX8KJXPWVJQETQEKQOUBXS6UBO9Y,Submitted,2022-05-06 11:36:24+03:00,455,"['violin.jpg', 'cloth.jpg', 'band.jpg', 'bats.jpg', 'music.jpg']","{'violin.jpg', 'music.jpg', 'band.jpg'}","{'violin.jpg', 'music.jpg', 'band.jpg'}",1.0
25,3PH3VY7DJMJ8NYIZZ6GZDD8Z6CKZWK,A1FA3QRISJ1RIP,3LXX8KJXPWVJQETQEKQOUBXS6UBO9Y,Submitted,2022-05-06 11:51:59+03:00,455,"['violin.jpg', 'cloth.jpg', 'band.jpg', 'bats.jpg', 'music.jpg']","{'violin.jpg', 'music.jpg', 'band.jpg'}","{'violin.jpg', 'music.jpg', 'band.jpg'}",1.0
26,3ZR9AIQJUCVZCBTPL6XOCMMM4D604D,A1WY3YGT618GC0,3LXX8KJXPWVJQETQEKQOUBXS6UBO9Y,Submitted,2022-05-06 16:43:35+03:00,455,"['violin.jpg', 'cloth.jpg', 'band.jpg', 'bats.jpg', 'music.jpg']","{'violin.jpg', 'music.jpg', 'band.jpg'}","{'violin.jpg', 'music.jpg', 'band.jpg'}",1.0
27,32Z9ZLUT1M6ER4932YJIWCR87K3OH6,AKQAI78JTXXC9,3UL5XDRDNC5X4Z4Y4DOBL92Q5TO85O,Submitted,2022-05-06 11:30:41+03:00,1166,"['tree.jpg', 'glue.jpg', 'wood.jpg', 'spade.jpg', 'branch.jpg', 'bell.jpg']","{'branch.jpg', 'wood.jpg', 'tree.jpg', 'glue.jpg'}","{'branch.jpg', 'wood.jpg', 'tree.jpg', 'spade.jpg'}",0.6
28,304SM51WA4QJYJYA9NQVU6YB9W5SBV,A1FA3QRISJ1RIP,3UL5XDRDNC5X4Z4Y4DOBL92Q5TO85O,Submitted,2022-05-06 12:34:54+03:00,1166,"['tree.jpg', 'glue.jpg', 'wood.jpg', 'spade.jpg', 'branch.jpg', 'bell.jpg']","{'branch.jpg', 'wood.jpg', 'tree.jpg', 'glue.jpg'}","{'branch.jpg', 'wood.jpg', 'tree.jpg', 'glue.jpg'}",1.0
29,3MMN5BL1W0QBXTHSAXF30E1TTGC3M7,A1WY3YGT618GC0,3UL5XDRDNC5X4Z4Y4DOBL92Q5TO85O,Submitted,2022-05-06 16:45:18+03:00,1166,"['tree.jpg', 'glue.jpg', 'wood.jpg', 'spade.jpg', 'branch.jpg', 'bell.jpg']","{'branch.jpg', 'wood.jpg', 'tree.jpg', 'glue.jpg'}","{'branch.jpg', 'wood.jpg', 'tree.jpg', 'spade.jpg'}",0.6
30,3YDTZAI2WY2ZJ0E7HP1OQR5W94814B,AKQAI78JTXXC9,33CLA8O0MIXVO1CJ9Y7KY2O8KFQFRQ,Submitted,2022-05-06 11:31:02+03:00,645,"['spam.jpg', 'food.jpg', 'tarmac.jpg', 'chips.jpg', 'handshake.jpg']","{'food.jpg', 'chips.jpg'}","{'food.jpg', 'chips.jpg'}",1.0
31,3IGI0VL6486610VE5WEV1WO4TWGONJ,A1FA3QRISJ1RIP,33CLA8O0MIXVO1CJ9Y7KY2O8KFQFRQ,Submitted,2022-05-06 12:40:24+03:00,645,"['spam.jpg', 'food.jpg', 'tarmac.jpg', 'chips.jpg', 'handshake.jpg']","{'food.jpg', 'chips.jpg'}","{'food.jpg', 'chips.jpg'}",1.0
32,3S06PH7KSSQCJWX0A02HTVZ2MI5D16,A1WY3YGT618GC0,33CLA8O0MIXVO1CJ9Y7KY2O8KFQFRQ,Submitted,2022-05-06 16:44:29+03:00,645,"['spam.jpg', 'food.jpg', 'tarmac.jpg', 'chips.jpg', 'handshake.jpg']","{'food.jpg', 'chips.jpg'}","{'food.jpg', 'chips.jpg'}",1.0
33,304SM51WA4QJYJYA9NQVU6YB9W2BSB,AKQAI78JTXXC9,3NZ1E5QA6ZNG6X257P8LCBSRDZ95BK,Submitted,2022-05-06 11:36:29+03:00,321,"['inhaler.jpg', 'animal.jpg', 'fur.jpg', 'coat.jpg', 'estate.jpg']","{'fur.jpg', 'animal.jpg', 'coat.jpg'}","{'fur.jpg', 'estate.jpg', 'coat.jpg'}",0.5
34,3C2NJ6JBKB3SUT69IYGYUJL1SRIN2A,A1FA3QRISJ1RIP,3NZ1E5QA6ZNG6X257P8LCBSRDZ95BK,Submitted,2022-05-06 11:58:40+03:00,321,"['inhaler.jpg', 'animal.jpg', 'fur.jpg', 'coat.jpg', 'estate.jpg']","{'fur.jpg', 'animal.jpg', 'coat.jpg'}","{'fur.jpg', 'animal.jpg', 'coat.jpg'}",1.0
35,358UUM7WR0PKVSV7HHEAZU7J45W7R3,A1WY3YGT618GC0,3NZ1E5QA6ZNG6X257P8LCBSRDZ95BK,Submitted,2022-05-06 16:44:37+03:00,321,"['inhaler.jpg', 'animal.jpg', 'fur.jpg', 'coat.jpg', 'estate.jpg']","{'fur.jpg', 'animal.jpg', 'coat.jpg'}","{'fur.jpg', 'animal.jpg', 'coat.jpg'}",1.0
36,3570Y55XZQ5CLMIUOFAYD3D96UPYGS,AKQAI78JTXXC9,3PN6H8C9R4C6R0C6GHQ8FCWD8YMAD2,Submitted,2022-05-06 11:30:23+03:00,1194,"['field.jpg', 'green.jpg', 'fortune teller.jpg', 'lawn.jpg', 'pillow.jpg', 'knoll.jpg']","{'lawn.jpg', 'knoll.jpg', 'field.jpg', 'green.jpg'}","{'lawn.jpg', 'field.jpg', 'pillow.jpg', 'green.jpg'}",0.6
37,337RC3OW06OB3K1QUVKUJWENKUDVLQ,A1FA3QRISJ1RIP,3PN6H8C9R4C6R0C6GHQ8FCWD8YMAD2,Submitted,2022-05-06 12:35:35+03:00,1194,"['field.jpg', 'green.jpg', 'fortune teller.jpg', 'lawn.jpg', 'pillow.jpg', 'knoll.jpg']","{'lawn.jpg', 'knoll.jpg', 'field.jpg', 'green.jpg'}","{'lawn.jpg', 'knoll.jpg', 'field.jpg', 'green.jpg'}",1.0
38,3PJUZCGDJ72IR644X56UM93K93S890,A1WY3YGT618GC0,3PN6H8C9R4C6R0C6GHQ8FCWD8YMAD2,Submitted,2022-05-06 16:38:31+03:00,1194,"['field.jpg', 'green.jpg', 'fortune teller.jpg', 'lawn.jpg', 'pillow.jpg', 'knoll.jpg']","{'lawn.jpg', 'knoll.jpg', 'field.jpg', 'green.jpg'}","{'lawn.jpg', 'knoll.jpg', 'field.jpg', 'green.jpg'}",1.0
39,34X6J5FLPUKD3MH95BE7XU2NZDPQJL,AKQAI78JTXXC9,3MYASTQBG7XYEGJN5DNU5CBICG8QDP,Submitted,2022-05-06 11:30:16+03:00,726,"['tar.jpg', 'letter.jpg', 'email.jpg', 'doodle.jpg', 'jump.jpg']","{'email.jpg', 'letter.jpg'}","{'email.jpg', 'letter.jpg'}",1.0
40,3X65QVEQI19F4BVQ3EPPT4QYZNUCL5,A1FA3QRISJ1RIP,3MYASTQBG7XYEGJN5DNU5CBICG8QDP,Submitted,2022-05-06 11:36:37+03:00,726,"['tar.jpg', 'letter.jpg', 'email.jpg', 'doodle.jpg', 'jump.jpg']","{'email.jpg', 'letter.jpg'}","{'email.jpg', 'letter.jpg'}",1.0
41,37KGEN7NJ4COPLJS0B42ULYP3H9PPV,A1WY3YGT618GC0,3MYASTQBG7XYEGJN5DNU5CBICG8QDP,Submitted,2022-05-06 16:33:25+03:00,726,"['tar.jpg', 'letter.jpg', 'email.jpg', 'doodle.jpg', 'jump.jpg']","{'email.jpg', 'letter.jpg'}","{'email.jpg', 'letter.jpg'}",1.0
42,3NPFYT4IZDQNLHSKJJOWUP604OWXGM,AKQAI78JTXXC9,3PCPFX4U40CVC0XJWJIKTCE3OTOFQP,Submitted,2022-05-06 11:40:11+03:00,761,"['shampoo.jpg', 'garlic.jpg', 'peel.jpg', 'spice.jpg', 'marble.jpg']","{'spice.jpg', 'garlic.jpg'}","{'peel.jpg', 'garlic.jpg'}",0.3333333333333333
43,3LQ8PUHQFME4VIY0436DCFVMVB9HI9,A1FA3QRISJ1RIP,3PCPFX4U40CVC0XJWJIKTCE3OTOFQP,Submitted,2022-05-06 12:45:41+03:00,761,"['shampoo.jpg', 'garlic.jpg', 'peel.jpg', 'spice.jpg', 'marble.jpg']","{'spice.jpg', 'garlic.jpg'}","{'spice.jpg', 'garlic.jpg'}",1.0
44,37UQDCYH6YHCOZCOQ1JK0RWMPB57VS,A1WY3YGT618GC0,3PCPFX4U40CVC0XJWJIKTCE3OTOFQP,Submitted,2022-05-06 16:36:23+03:00,761,"['shampoo.jpg', 'garlic.jpg', 'peel.jpg', 'spice.jpg', 'marble.jpg']","{'spice.jpg', 'garlic.jpg'}","{'spice.jpg', 'garlic.jpg'}",1.0
45,336YQZE83W0EB84WOG3WFBZD7BY5MS,AKQAI78JTXXC9,3NSCTNUR2Z9BNNXD1B8PH08LVHO5AP,Submitted,2022-05-06 11:32:17+03:00,1190,"['beard.jpg', 'bikini.jpg', 'cocktail.jpg', 'brew.jpg', 'potion.jpg', 'drink.jpg']","{'cocktail.jpg', 'brew.jpg', 'potion.jpg', 'drink.jpg'}","{'cocktail.jpg', 'potion.jpg', 'drink.jpg', 'bikini.jpg'}",0.6
46,31UV0MXWNRYSFPE53154NISWQ2LI5W,A1FA3QRISJ1RIP,3NSCTNUR2Z9BNNXD1B8PH08LVHO5AP,Submitted,2022-05-06 13:22:31+03:00,1190,"['beard.jpg', 'bikini.jpg', 'cocktail.jpg', 'brew.jpg', 'potion.jpg', 'drink.jpg']","{'cocktail.jpg', 'brew.jpg', 'potion.jpg', 'drink.jpg'}","{'cocktail.jpg', 'brew.jpg', 'potion.jpg', 'drink.jpg'}",1.0
47,3XIQGXAUMDU4SOHJQGK2OCT75MGX7O,A1WY3YGT618GC0,3NSCTNUR2Z9BNNXD1B8PH08LVHO5AP,Submitted,2022-05-06 16:43:30+03:00,1190,"['beard.jpg', 'bikini.jpg', 'cocktail.jpg', 'brew.jpg', 'potion.jpg', 'drink.jpg']","{'cocktail.jpg', 'brew.jpg', 'potion.jpg', 'drink.jpg'}","{'cocktail.jpg', 'brew.jpg', 'potion.jpg', 'drink.jpg'}",1.0
48,31T4R4OBOT2GPQ6OZKOFAZ8X43PC7W,AKQAI78JTXXC9,3JYPJ2TAYIUACOW4W63VT7OTJX2FPY,Submitted,2022-05-06 11:38:01+03:00,32,"['chain.jpg', 'you.jpg', 'person.jpg', 'thesaurus.jpg', 'people.jpg']","{'person.jpg', 'you.jpg', 'people.jpg'}","{'person.jpg', 'you.jpg', 'people.jpg'}",1.0
49,3TK8OJTYM271U5GOMND10DN7P4GVPQ,A1FA3QRISJ1RIP,3JYPJ2TAYIUACOW4W63VT7OTJX2FPY,Submitted,2022-05-06 13:05:29+03:00,32,"['chain.jpg', 'you.jpg', 'person.jpg', 'thesaurus.jpg', 'people.jpg']","{'person.jpg', 'you.jpg', 'people.jpg'}","{'person.jpg', 'you.jpg', 'people.jpg'}",1.0
50,3R08VXYT7DHP3OCTGBOGMTF0WKCW7W,A1WY3YGT618GC0,3JYPJ2TAYIUACOW4W63VT7OTJX2FPY,Submitted,2022-05-06 16:48:34+03:00,32,"['chain.jpg', 'you.jpg', 'person.jpg', 'thesaurus.jpg', 'people.jpg']","{'person.jpg', 'you.jpg', 'people.jpg'}","{'thesaurus.jpg', 'person.jpg', 'people.jpg'}",0.5
51,3SITXWYCNWVRU0K93XWITEF3OB4BXJ,AKQAI78JTXXC9,32TMVRKDGNKF8G0YQ851GHWC5XT84J,Submitted,2022-05-06 11:37:22+03:00,1604,"['godfather.jpg', 'mom.jpg', 'dancing.jpg', 'slime.jpg', 'father.jpg', 'parent.jpg']","{'mom.jpg', 'parent.jpg', 'father.jpg'}","{'godfather.jpg', 'parent.jpg', 'father.jpg'}",0.5
52,3V5Q80FXIYDLQPDZ0FWJL5NVNAW32F,A1FA3QRISJ1RIP,32TMVRKDGNKF8G0YQ851GHWC5XT84J,Submitted,2022-05-06 13:10:39+03:00,1604,"['godfather.jpg', 'mom.jpg', 'dancing.jpg', 'slime.jpg', 'father.jpg', 'parent.jpg']","{'mom.jpg', 'parent.jpg', 'father.jpg'}","{'godfather.jpg', 'parent.jpg', 'father.jpg'}",0.5
53,3LKC68YZ3BPWOU4SXX5IXF1VM9IWOI,A1WY3YGT618GC0,32TMVRKDGNKF8G0YQ851GHWC5XT84J,Submitted,2022-05-06 16:38:44+03:00,1604,"['godfather.jpg', 'mom.jpg', 'dancing.jpg', 'slime.jpg', 'father.jpg', 'parent.jpg']","{'mom.jpg', 'parent.jpg', 'father.jpg'}","{'godfather.jpg', 'mom.jpg', 'father.jpg'}",0.5
54,3Q5C1WP23NNHFJI7VUKYVJBA90315G,AKQAI78JTXXC9,32PT7WK7DM167FDL72BYS4I72OUD39,Submitted,2022-05-06 11:31:11+03:00,753,"['dough.jpg', 'bird.jpg', 'food.jpg', 'pilot.jpg', 'magician.jpg']","{'food.jpg', 'bird.jpg'}","{'magician.jpg', 'bird.jpg'}",0.3333333333333333
55,3A4TN5196L4DIFC0CTAR1CXRI6SHCA,A1FA3QRISJ1RIP,32PT7WK7DM167FDL72BYS4I72OUD39,Submitted,2022-05-06 13:19:58+03:00,753,"['dough.jpg', 'bird.jpg', 'food.jpg', 'pilot.jpg', 'magician.jpg']","{'food.jpg', 'bird.jpg'}","{'food.jpg', 'bird.jpg'}",1.0
56,3M1CVSFP61R22TE5B51U4VZ49R5QAH,A1PBRKFHSF1OF8,32PT7WK7DM167FDL72BYS4I72OUD39,Submitted,2022-05-06 17:00:37+03:00,753,"['dough.jpg', 'bird.jpg', 'food.jpg', 'pilot.jpg', 'magician.jpg']","{'food.jpg', 'bird.jpg'}","{'bird.jpg', 'pilot.jpg'}",0.3333333333333333
57,31HQ4X3T3TWVBSKM00FP89UGLQFLS7,AKQAI78JTXXC9,3QHITW7OYOV0G9GBL3WSFB3CRDBQAN,Submitted,2022-05-06 11:34:55+03:00,1891,"['mustache.jpg', 'vegetable.jpg', 'emperor.jpg', 'acorn.jpg', 'shoelace.jpg', 'green.jpg']","{'vegetable.jpg', 'green.jpg'}","{'vegetable.jpg', 'green.jpg'}",1.0
58,30OG32W0SVXKP9IPBIBZWKUQPU7EN2,A1FA3QRISJ1RIP,3QHITW7OYOV0G9GBL3WSFB3CRDBQAN,Submitted,2022-05-06 11:35:22+03:00,1891,"['mustache.jpg', 'vegetable.jpg', 'emperor.jpg', 'acorn.jpg', 'shoelace.jpg', 'green.jpg']","{'vegetable.jpg', 'green.jpg'}","{'vegetable.jpg', 'green.jpg'}",1.0
59,3907X2AHF1RSXEIMYDTQY8QWS7M2PQ,A1WY3YGT618GC0,3QHITW7OYOV0G9GBL3WSFB3CRDBQAN,Submitted,2022-05-06 16:43:53+03:00,1891,"['mustache.jpg', 'vegetable.jpg', 'emperor.jpg', 'acorn.jpg', 'shoelace.jpg', 'green.jpg']","{'vegetable.jpg', 'green.jpg'}","{'vegetable.jpg', 'green.jpg'}",1.0
60,3H7Z272LX8TYY04U8JBVD4P5Y68LPR,AKQAI78JTXXC9,3T6SSHJUZFW25TBQKJJWN709DBZIIG,Submitted,2022-05-06 11:34:35+03:00,1062,"['herb.jpg', 'rosemary.jpg', 'green.jpg', 'tortoise.jpg', 'back.jpg', 'spice.jpg']","{'rosemary.jpg', 'green.jpg', 'herb.jpg', 'spice.jpg'}","{'rosemary.jpg', 'tortoise.jpg', 'green.jpg', 'herb.jpg'}",0.6
61,3A9AA95ATX8KWB19GWVOWFT8CG9P58,A1FA3QRISJ1RIP,3T6SSHJUZFW25TBQKJJWN709DBZIIG,Submitted,2022-05-06 11:36:06+03:00,1062,"['herb.jpg', 'rosemary.jpg', 'green.jpg', 'tortoise.jpg', 'back.jpg', 'spice.jpg']","{'rosemary.jpg', 'green.jpg', 'herb.jpg', 'spice.jpg'}","{'rosemary.jpg', 'green.jpg', 'herb.jpg', 'spice.jpg'}",1.0
62,386PBUZZXGJ2CP1WD66BG83TP88LJZ,A1WY3YGT618GC0,3T6SSHJUZFW25TBQKJJWN709DBZIIG,Submitted,2022-05-06 16:45:34+03:00,1062,"['herb.jpg', 'rosemary.jpg', 'green.jpg', 'tortoise.jpg', 'back.jpg', 'spice.jpg']","{'rosemary.jpg', 'green.jpg', 'herb.jpg', 'spice.jpg'}","{'rosemary.jpg', 'green.jpg', 'herb.jpg', 'spice.jpg'}",1.0
63,35BLDD71I7JV89IU9WB3RBPLZ3HVZ5,AKQAI78JTXXC9,3JHB4BPSFKVMBQ66TXISJGSSLVTQ98,Submitted,2022-05-06 11:32:24+03:00,56,"['staple.jpg', 'bell.jpg', 'office.jpg', 'crew.jpg', 'paper.jpg']","{'office.jpg', 'staple.jpg', 'paper.jpg'}","{'office.jpg', 'staple.jpg', 'paper.jpg'}",1.0
64,3RGU30DZTBUMI7JHDI7QGLIIPCVJMU,A1FA3QRISJ1RIP,3JHB4BPSFKVMBQ66TXISJGSSLVTQ98,Submitted,2022-05-06 12:09:06+03:00,56,"['staple.jpg', 'bell.jpg', 'office.jpg', 'crew.jpg', 'paper.jpg']","{'office.jpg', 'staple.jpg', 'paper.jpg'}","{'office.jpg', 'staple.jpg', 'paper.jpg'}",1.0
