,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,candidates,labels,user_predictions,jaccard
10,3SNVL38CI5E4K5D8IEDOE4DJBYECKE,A2M9JNCHRKMCC4,3DWNFENNE3H4SXWHHC2S575QLHB4J5,Approved,2022-05-14 03:13:31+03:00,solve_create_308,"['list.jpg', 'quilt.jpg', 'vodka.jpg', 'library.jpg', 'book.jpg']","{'book.jpg', 'library.jpg', 'list.jpg'}","{'book.jpg', 'library.jpg', 'list.jpg'}",1.0
11,3X31TUMD7Y8VH8LSNH05C877W1SL10,A1WY3YGT618GC0,3DWNFENNE3H4SXWHHC2S575QLHB4J5,Approved,2022-05-14 03:18:26+03:00,solve_create_308,"['list.jpg', 'quilt.jpg', 'vodka.jpg', 'library.jpg', 'book.jpg']","{'book.jpg', 'library.jpg', 'list.jpg'}","{'book.jpg', 'library.jpg', 'list.jpg'}",1.0
12,31QNSG6A5SFEDNGBI88A8DCEFNR87W,A2UAHW3Q7S45JP,3D42WVSDH8H4L2O5NTZE6YH5NBSYFG,Approved,2022-05-14 02:40:13+03:00,solve_create_116,"['strings.jpg', 'musician.jpg', 'music.jpg', 'edge.jpg', 'pizza.jpg', 'orchestra.jpg']","{'musician.jpg', 'orchestra.jpg', 'pizza.jpg'}","{'musician.jpg', 'orchestra.jpg', 'music.jpg'}",0.5
13,3ZV9H2YQQET725B6EZLQ9C3KSS8W3U,AB7MYP65HZ2MH,3D42WVSDH8H4L2O5NTZE6YH5NBSYFG,Approved,2022-05-14 02:47:43+03:00,solve_create_116,"['strings.jpg', 'musician.jpg', 'music.jpg', 'edge.jpg', 'pizza.jpg', 'orchestra.jpg']","{'musician.jpg', 'orchestra.jpg', 'pizza.jpg'}","{'musician.jpg', 'orchestra.jpg', 'music.jpg'}",0.5
14,3OVR4I9USQ5N04YO24R3RSD4IRQ4QM,A2N9U74YIPDQ9F,3D42WVSDH8H4L2O5NTZE6YH5NBSYFG,Approved,2022-05-14 03:23:03+03:00,solve_create_116,"['strings.jpg', 'musician.jpg', 'music.jpg', 'edge.jpg', 'pizza.jpg', 'orchestra.jpg']","{'musician.jpg', 'orchestra.jpg', 'pizza.jpg'}","{'musician.jpg', 'orchestra.jpg', 'pizza.jpg'}",1.0
15,35GMH2SV3F327UI1CXBCB9UVGFZEOR,A2UAHW3Q7S45JP,3V8JSVE8YYCCFOO9SIF8OGW5BADYEY,Approved,2022-05-14 02:37:45+03:00,solve_create_250,"['ship.jpg', 'puffy.jpg', 'crocodile.jpg', 'eyes.jpg', 'ocean.jpg', 'boat.jpg']","{'boat.jpg', 'ocean.jpg'}","{'boat.jpg', 'ocean.jpg'}",1.0
16,3A4TN5196L4DIFC0CTAR1CXRJH8CH8,AB7MYP65HZ2MH,3V8JSVE8YYCCFOO9SIF8OGW5BADYEY,Approved,2022-05-14 02:39:38+03:00,solve_create_250,"['ship.jpg', 'puffy.jpg', 'crocodile.jpg', 'eyes.jpg', 'ocean.jpg', 'boat.jpg']","{'boat.jpg', 'ocean.jpg'}","{'boat.jpg', 'ocean.jpg'}",1.0
17,3NPI0JQDAPRMHDCZHSDMZVZMTUITPD,A3135Y3RMFC3PK,3V8JSVE8YYCCFOO9SIF8OGW5BADYEY,Approved,2022-05-14 02:52:18+03:00,solve_create_250,"['ship.jpg', 'puffy.jpg', 'crocodile.jpg', 'eyes.jpg', 'ocean.jpg', 'boat.jpg']","{'boat.jpg', 'ocean.jpg'}","{'boat.jpg', 'ocean.jpg'}",1.0
18,37TRT2X24RDQZGFKMTHH257OEODBJ6,AB7MYP65HZ2MH,3DZKABX2ZIRGEW9QRGMTRTS88HYVCT,Approved,2022-05-14 02:51:24+03:00,solve_create_283,"['rake.jpg', 'fish.jpg', 'glass.jpg', 'water.jpg', 'aquarium.jpg', 'washing machine.jpg']","{'glass.jpg', 'water.jpg'}","{'glass.jpg', 'aquarium.jpg'}",0.3333333333333333
19,3UJ1CZ6IZIBH93H18DZIRKYJ0B55SG,A2N9U74YIPDQ9F,3DZKABX2ZIRGEW9QRGMTRTS88HYVCT,Approved,2022-05-14 03:15:49+03:00,solve_create_283,"['rake.jpg', 'fish.jpg', 'glass.jpg', 'water.jpg', 'aquarium.jpg', 'washing machine.jpg']","{'glass.jpg', 'water.jpg'}","{'glass.jpg', 'water.jpg'}",1.0
20,3U8YCDAGXQ261GGNJ341FPNR1FA0Q2,AXFTXWW2B0Y5B,3DZKABX2ZIRGEW9QRGMTRTS88HYVCT,Approved,2022-05-14 03:17:52+03:00,solve_create_283,"['rake.jpg', 'fish.jpg', 'glass.jpg', 'water.jpg', 'aquarium.jpg', 'washing machine.jpg']","{'glass.jpg', 'water.jpg'}","{'glass.jpg', 'water.jpg'}",1.0
21,3X1FV8S5JYDVHSNPJ4NE649FPO8GV9,AB7MYP65HZ2MH,3L21G7IH47IDVNUXGUKTHWDBM1A1YJ,Approved,2022-05-14 02:02:46+03:00,solve_create_320,"['skin.jpg', 'festival.jpg', 'fruit.jpg', 'tree.jpg', 'candle.jpg', 'bullseye.jpg']","{'skin.jpg', 'tree.jpg'}","{'fruit.jpg', 'tree.jpg'}",0.3333333333333333
22,3QRYMNZ7FZ3MES0M1D0UV6URTFITNI,A2N9U74YIPDQ9F,3L21G7IH47IDVNUXGUKTHWDBM1A1YJ,Approved,2022-05-14 03:07:34+03:00,solve_create_320,"['skin.jpg', 'festival.jpg', 'fruit.jpg', 'tree.jpg', 'candle.jpg', 'bullseye.jpg']","{'skin.jpg', 'tree.jpg'}","{'skin.jpg', 'tree.jpg'}",1.0
23,3WT783CTPC33R29EC10VF1UTO46BCU,A1WY3YGT618GC0,3L21G7IH47IDVNUXGUKTHWDBM1A1YJ,Approved,2022-05-14 03:32:04+03:00,solve_create_320,"['skin.jpg', 'festival.jpg', 'fruit.jpg', 'tree.jpg', 'candle.jpg', 'bullseye.jpg']","{'skin.jpg', 'tree.jpg'}","{'skin.jpg', 'tree.jpg'}",1.0
24,3A4NIXBJ77LSDX7HG3J3W0VAUCJLM4,AB7MYP65HZ2MH,3AQN9REUTF27NIA9WN4OIYEKBYCYD5,Approved,2022-05-14 02:16:42+03:00,solve_create_97,"['male.jpg', 'barrier.jpg', 'pig.jpg', 'man.jpg', 'disc.jpg', 'salt.jpg']","{'salt.jpg', 'pig.jpg'}","{'salt.jpg', 'pig.jpg'}",1.0
25,3TVSS0C0E2MC1M90TERHRP7IMRKTW7,A2UAHW3Q7S45JP,3AQN9REUTF27NIA9WN4OIYEKBYCYD5,Approved,2022-05-14 02:34:22+03:00,solve_create_97,"['male.jpg', 'barrier.jpg', 'pig.jpg', 'man.jpg', 'disc.jpg', 'salt.jpg']","{'salt.jpg', 'pig.jpg'}","{'salt.jpg', 'pig.jpg'}",1.0
26,3WI0P0II62E0C1WH8UHWZMHFRQIRDK,A3135Y3RMFC3PK,3AQN9REUTF27NIA9WN4OIYEKBYCYD5,Approved,2022-05-14 02:51:08+03:00,solve_create_97,"['male.jpg', 'barrier.jpg', 'pig.jpg', 'man.jpg', 'disc.jpg', 'salt.jpg']","{'salt.jpg', 'pig.jpg'}","{'salt.jpg', 'pig.jpg'}",1.0
27,3ZQIG0FLQF2REEDPY9RWS7V3JC1WVR,A281Q8U3T9H7JS,36AZSFEYZ4MX4RHKDGQYG9MQQWYVBM,Approved,2022-05-14 02:51:25+03:00,solve_create_587,"['dinner.jpg', 'rabbit.jpg', 'food.jpg', 'mantis.jpg', 'ramp.jpg', 'table.jpg']","{'food.jpg', 'dinner.jpg'}","{'food.jpg', 'dinner.jpg'}",1.0
28,3U4J9857OFXXFLEILKSKZF2FNTD7BV,AB7MYP65HZ2MH,36AZSFEYZ4MX4RHKDGQYG9MQQWYVBM,Approved,2022-05-14 02:54:55+03:00,solve_create_587,"['dinner.jpg', 'rabbit.jpg', 'food.jpg', 'mantis.jpg', 'ramp.jpg', 'table.jpg']","{'food.jpg', 'dinner.jpg'}","{'food.jpg', 'dinner.jpg'}",1.0
29,3XIQGXAUMDU4SOHJQGK2OCT76W17X4,A3135Y3RMFC3PK,36AZSFEYZ4MX4RHKDGQYG9MQQWYVBM,Approved,2022-05-14 03:00:04+03:00,solve_create_587,"['dinner.jpg', 'rabbit.jpg', 'food.jpg', 'mantis.jpg', 'ramp.jpg', 'table.jpg']","{'food.jpg', 'dinner.jpg'}","{'food.jpg', 'dinner.jpg'}",1.0
30,37KGEN7NJ4COPLJS0B42ULYP4RVPP2,AB7MYP65HZ2MH,371Q3BEXDHVDUX3WPZ1WR49MIVQSZK,Approved,2022-05-14 02:14:48+03:00,solve_create_488,"['television.jpg', 'waffle.jpg', 'vampire.jpg', 'granny.jpg', 'chocolate.jpg', 'beer.jpg']","{'beer.jpg', 'waffle.jpg', 'chocolate.jpg'}","{'beer.jpg', 'waffle.jpg', 'chocolate.jpg'}",1.0
31,392CY0QWG2DAJ6A5PWMUIQMIRH8I4W,AXFTXWW2B0Y5B,371Q3BEXDHVDUX3WPZ1WR49MIVQSZK,Approved,2022-05-14 03:15:26+03:00,solve_create_488,"['television.jpg', 'waffle.jpg', 'vampire.jpg', 'granny.jpg', 'chocolate.jpg', 'beer.jpg']","{'beer.jpg', 'waffle.jpg', 'chocolate.jpg'}","{'beer.jpg', 'waffle.jpg', 'chocolate.jpg'}",1.0
32,3Z4XG4ZF49D8S2M20LC82CP2HG8X8I,A1WY3YGT618GC0,371Q3BEXDHVDUX3WPZ1WR49MIVQSZK,Approved,2022-05-14 03:24:11+03:00,solve_create_488,"['television.jpg', 'waffle.jpg', 'vampire.jpg', 'granny.jpg', 'chocolate.jpg', 'beer.jpg']","{'beer.jpg', 'waffle.jpg', 'chocolate.jpg'}","{'chocolate.jpg', 'waffle.jpg', 'television.jpg'}",0.5
33,3MHW492WW1ZV92JBU7L9J9TCLAMVMY,AB7MYP65HZ2MH,3YD0MU1NC2NQARBWP4NMFKMHMW77AC,Approved,2022-05-14 02:28:39+03:00,solve_create_213,"['paper.jpg', 'spam.jpg', 'bed.jpg', 'music.jpg', 'cradle.jpg']","{'bed.jpg', 'spam.jpg'}","{'bed.jpg', 'cradle.jpg'}",0.3333333333333333
34,39L1G8WVWRDE14V3HBW5GMDQWF1132,A2M9JNCHRKMCC4,3YD0MU1NC2NQARBWP4NMFKMHMW77AC,Approved,2022-05-14 03:12:22+03:00,solve_create_213,"['paper.jpg', 'spam.jpg', 'bed.jpg', 'music.jpg', 'cradle.jpg']","{'bed.jpg', 'spam.jpg'}","{'bed.jpg', 'cradle.jpg'}",0.3333333333333333
35,30ZX6P7VF9HWB3FO30O61C4KKI22JX,A2N9U74YIPDQ9F,3YD0MU1NC2NQARBWP4NMFKMHMW77AC,Approved,2022-05-14 03:22:19+03:00,solve_create_213,"['paper.jpg', 'spam.jpg', 'bed.jpg', 'music.jpg', 'cradle.jpg']","{'bed.jpg', 'spam.jpg'}","{'bed.jpg', 'cradle.jpg'}",0.3333333333333333
36,3F0BG9B9MQ9TST7TVC647Q0G82U7Y9,AB7MYP65HZ2MH,3RDTX9JRTYNC581RXY9MJPBXGEP79X,Approved,2022-05-14 02:38:57+03:00,solve_create_98,"['male.jpg', 'barrier.jpg', 'pig.jpg', 'man.jpg', 'disc.jpg', 'salt.jpg']","{'man.jpg', 'male.jpg'}","{'man.jpg', 'male.jpg'}",1.0
37,3ZOTGHDK5JX3HDNJDSVH0QYAH6ASO8,A2N9U74YIPDQ9F,3RDTX9JRTYNC581RXY9MJPBXGEP79X,Approved,2022-05-14 03:18:23+03:00,solve_create_98,"['male.jpg', 'barrier.jpg', 'pig.jpg', 'man.jpg', 'disc.jpg', 'salt.jpg']","{'man.jpg', 'male.jpg'}","{'man.jpg', 'male.jpg'}",1.0
38,3IAS3U3I0G2QTKHCF8BP3OL7CDTB2L,A1WY3YGT618GC0,3RDTX9JRTYNC581RXY9MJPBXGEP79X,Approved,2022-05-14 03:31:36+03:00,solve_create_98,"['male.jpg', 'barrier.jpg', 'pig.jpg', 'man.jpg', 'disc.jpg', 'salt.jpg']","{'man.jpg', 'male.jpg'}","{'man.jpg', 'male.jpg'}",1.0
39,3P4MQ7TPPYYKHXH8Y1404HOB6J3BBK,A2UAHW3Q7S45JP,3PUOXASB57PVPI7XGT15A94WQ71Z9G,Approved,2022-05-14 02:42:53+03:00,solve_create_71,"['food.jpg', 'breakfast.jpg', 'lip.jpg', 'twitter.jpg', 'pan.jpg', 'egg.jpg']","{'pan.jpg', 'lip.jpg', 'egg.jpg'}","{'pan.jpg', 'lip.jpg', 'egg.jpg'}",1.0
40,3AAPLD8UCD3U4WEBYF5HQMXV738TH8,AB7MYP65HZ2MH,3PUOXASB57PVPI7XGT15A94WQ71Z9G,Approved,2022-05-14 02:48:27+03:00,solve_create_71,"['food.jpg', 'breakfast.jpg', 'lip.jpg', 'twitter.jpg', 'pan.jpg', 'egg.jpg']","{'pan.jpg', 'lip.jpg', 'egg.jpg'}","{'pan.jpg', 'lip.jpg', 'egg.jpg'}",1.0
41,3IO1LGZLKAJV9N26ZY3I2ZCIKCA68Y,A2N9U74YIPDQ9F,3PUOXASB57PVPI7XGT15A94WQ71Z9G,Approved,2022-05-14 03:20:33+03:00,solve_create_71,"['food.jpg', 'breakfast.jpg', 'lip.jpg', 'twitter.jpg', 'pan.jpg', 'egg.jpg']","{'pan.jpg', 'lip.jpg', 'egg.jpg'}","{'pan.jpg', 'lip.jpg', 'egg.jpg'}",1.0
42,3RJSC4XJ11GH8UXPZBGYHES05JK05M,AB7MYP65HZ2MH,3L55D8AUFAJXIQ4VWR9DYSW2QY0YC5,Approved,2022-05-14 02:37:45+03:00,solve_create_446,"['ivy.jpg', 'rice.jpg', 'ferris wheel.jpg', 'clover.jpg', 'apple.jpg']","{'ivy.jpg', 'rice.jpg', 'clover.jpg'}","{'ivy.jpg', 'rice.jpg', 'clover.jpg'}",1.0
43,3G5W44VEU84H1HTDK0974VYY9Q7KGX,A2N9U74YIPDQ9F,3L55D8AUFAJXIQ4VWR9DYSW2QY0YC5,Approved,2022-05-14 03:25:23+03:00,solve_create_446,"['ivy.jpg', 'rice.jpg', 'ferris wheel.jpg', 'clover.jpg', 'apple.jpg']","{'ivy.jpg', 'rice.jpg', 'clover.jpg'}","{'ivy.jpg', 'rice.jpg', 'clover.jpg'}",1.0
44,3VJ40NV2QJ94WD0Y2S07AVUWJPPTOZ,A1WY3YGT618GC0,3L55D8AUFAJXIQ4VWR9DYSW2QY0YC5,Approved,2022-05-14 03:32:59+03:00,solve_create_446,"['ivy.jpg', 'rice.jpg', 'ferris wheel.jpg', 'clover.jpg', 'apple.jpg']","{'ivy.jpg', 'rice.jpg', 'clover.jpg'}","{'ivy.jpg', 'rice.jpg', 'clover.jpg'}",1.0
45,3X31TUMD7Y8VH8LSNH05C877W1OL1W,AB7MYP65HZ2MH,363A7XIFV48SLHCS72Q2LY2K8EDVAR,Approved,2022-05-14 02:15:10+03:00,solve_create_89,"['metal.jpg', 'freckles.jpg', 'carnival.jpg', 'paper.jpg', 'office.jpg']","{'office.jpg', 'metal.jpg'}","{'freckles.jpg', 'paper.jpg'}",0.0
46,31Z0PCVWUL1XB78ZL6J5Z981T0ET78,A2M9JNCHRKMCC4,363A7XIFV48SLHCS72Q2LY2K8EDVAR,Approved,2022-05-14 03:20:13+03:00,solve_create_89,"['metal.jpg', 'freckles.jpg', 'carnival.jpg', 'paper.jpg', 'office.jpg']","{'office.jpg', 'metal.jpg'}","{'carnival.jpg', 'metal.jpg'}",0.3333333333333333
47,3PJ71Z61R5O0G6KJYKXF7ZGCW7C19K,A1WY3YGT618GC0,363A7XIFV48SLHCS72Q2LY2K8EDVAR,Approved,2022-05-14 03:22:02+03:00,solve_create_89,"['metal.jpg', 'freckles.jpg', 'carnival.jpg', 'paper.jpg', 'office.jpg']","{'office.jpg', 'metal.jpg'}","{'office.jpg', 'metal.jpg'}",1.0
48,36DSNE9QZ6KAIA4TQYM38P7NLNVJOH,A2UAHW3Q7S45JP,33NOQL7T9OLVBDONB1VRAD9L61JZ8R,Approved,2022-05-14 02:51:16+03:00,solve_create_42,"['chimp.jpg', 'ring.jpg', 'money.jpg', 'bill.jpg', 'tag.jpg']","{'ring.jpg', 'tag.jpg'}","{'ring.jpg', 'tag.jpg'}",1.0
49,3180JW2OT5YOA0YBLJQ4ZJ7W4SR5JZ,AB7MYP65HZ2MH,33NOQL7T9OLVBDONB1VRAD9L61JZ8R,Approved,2022-05-14 02:56:45+03:00,solve_create_42,"['chimp.jpg', 'ring.jpg', 'money.jpg', 'bill.jpg', 'tag.jpg']","{'ring.jpg', 'tag.jpg'}","{'ring.jpg', 'money.jpg'}",0.3333333333333333
50,3J4Q2Z4UTZPZ96H8CAXMMKWV2KPQWU,A1WY3YGT618GC0,33NOQL7T9OLVBDONB1VRAD9L61JZ8R,Approved,2022-05-14 03:30:36+03:00,solve_create_42,"['chimp.jpg', 'ring.jpg', 'money.jpg', 'bill.jpg', 'tag.jpg']","{'ring.jpg', 'tag.jpg'}","{'bill.jpg', 'tag.jpg'}",0.3333333333333333
51,3GNA64GUZFQ5WN2OG9ADWKJIINI5QP,AB7MYP65HZ2MH,33KGGVH24U3OVI4NBYYRYI62KVG1XD,Approved,2022-05-14 02:40:24+03:00,solve_create_584,"['dinner.jpg', 'rabbit.jpg', 'food.jpg', 'mantis.jpg', 'ramp.jpg', 'table.jpg']","{'ramp.jpg', 'rabbit.jpg'}","{'table.jpg', 'ramp.jpg'}",0.3333333333333333
52,3FTYUGLFSV7B7EYJBN4TWLCJZ8TD5S,A2M9JNCHRKMCC4,33KGGVH24U3OVI4NBYYRYI62KVG1XD,Approved,2022-05-14 02:43:48+03:00,solve_create_584,"['dinner.jpg', 'rabbit.jpg', 'food.jpg', 'mantis.jpg', 'ramp.jpg', 'table.jpg']","{'ramp.jpg', 'rabbit.jpg'}","{'table.jpg', 'ramp.jpg'}",0.3333333333333333
53,34Q075JO1YZIKCW6YOEMEOFJT3G015,A3135Y3RMFC3PK,33KGGVH24U3OVI4NBYYRYI62KVG1XD,Approved,2022-05-14 02:57:31+03:00,solve_create_584,"['dinner.jpg', 'rabbit.jpg', 'food.jpg', 'mantis.jpg', 'ramp.jpg', 'table.jpg']","{'ramp.jpg', 'rabbit.jpg'}","{'table.jpg', 'ramp.jpg'}",0.3333333333333333
54,3HYA4D452S5G61TSKAXLMECSRBJF25,AB7MYP65HZ2MH,31D0ZWOD0ALCSGBC452D05CUEI1A0F,Approved,2022-05-14 02:56:50+03:00,solve_create_496,"['penguin.jpg', 'ice.jpg', 'drink.jpg', 'snow.jpg', 'jack.jpg']","{'ice.jpg', 'snow.jpg', 'drink.jpg'}","{'ice.jpg', 'jack.jpg', 'drink.jpg'}",0.5
55,3F6KKYWMNCNFX34PFN0FQ2C5QTUDNJ,A281Q8U3T9H7JS,31D0ZWOD0ALCSGBC452D05CUEI1A0F,Approved,2022-05-14 03:02:53+03:00,solve_create_496,"['penguin.jpg', 'ice.jpg', 'drink.jpg', 'snow.jpg', 'jack.jpg']","{'ice.jpg', 'snow.jpg', 'drink.jpg'}","{'penguin.jpg', 'snow.jpg', 'ice.jpg'}",0.5
56,3D4CH1LGEBFXKLAMG3IIEMKIYWTG9X,A2M9JNCHRKMCC4,31D0ZWOD0ALCSGBC452D05CUEI1A0F,Approved,2022-05-14 03:05:34+03:00,solve_create_496,"['penguin.jpg', 'ice.jpg', 'drink.jpg', 'snow.jpg', 'jack.jpg']","{'ice.jpg', 'snow.jpg', 'drink.jpg'}","{'ice.jpg', 'snow.jpg', 'drink.jpg'}",1.0
57,3Z7VU45IPZ3FMX2W2IREKNI5BAXZ1U,A2M9JNCHRKMCC4,3EKZL9T8Y88BWVE6MR5PCS1Z02OCHL,Approved,2022-05-14 02:34:19+03:00,solve_create_346,"['explode.jpg', 'pictures.jpg', 'closet.jpg', 'bomb.jpg', 'explosion.jpg', 'mice.jpg']","{'explode.jpg', 'bomb.jpg', 'explosion.jpg'}","{'explode.jpg', 'bomb.jpg', 'explosion.jpg'}",1.0
58,3QAPZX2QN5ZP9XE2HSE0J7POL9T20N,AB7MYP65HZ2MH,3EKZL9T8Y88BWVE6MR5PCS1Z02OCHL,Approved,2022-05-14 02:34:56+03:00,solve_create_346,"['explode.jpg', 'pictures.jpg', 'closet.jpg', 'bomb.jpg', 'explosion.jpg', 'mice.jpg']","{'explode.jpg', 'bomb.jpg', 'explosion.jpg'}","{'explode.jpg', 'bomb.jpg', 'explosion.jpg'}",1.0
59,3WMOAN2SRCJ1RK4B6809WOICQ0ZVN1,A1WY3YGT618GC0,3EKZL9T8Y88BWVE6MR5PCS1Z02OCHL,Approved,2022-05-14 03:21:12+03:00,solve_create_346,"['explode.jpg', 'pictures.jpg', 'closet.jpg', 'bomb.jpg', 'explosion.jpg', 'mice.jpg']","{'explode.jpg', 'bomb.jpg', 'explosion.jpg'}","{'explode.jpg', 'bomb.jpg', 'explosion.jpg'}",1.0
60,3RXCAC0YISBX6GRCBBC4EQP7EQ98GY,AB7MYP65HZ2MH,3EGKVCRQFWEE8LCPIRDIN8QK8D0YBY,Approved,2022-05-14 02:26:35+03:00,solve_create_154,"['swamp.jpg', 'cola.jpg', 'organ.jpg', 'blood.jpg', 'red.jpg']","{'organ.jpg', 'blood.jpg', 'red.jpg'}","{'organ.jpg', 'blood.jpg', 'red.jpg'}",1.0
61,3KIBXJ1WD6G5TUAB8JMF94700CXKOJ,A2N9U74YIPDQ9F,3EGKVCRQFWEE8LCPIRDIN8QK8D0YBY,Approved,2022-05-14 03:17:05+03:00,solve_create_154,"['swamp.jpg', 'cola.jpg', 'organ.jpg', 'blood.jpg', 'red.jpg']","{'organ.jpg', 'blood.jpg', 'red.jpg'}","{'organ.jpg', 'blood.jpg', 'red.jpg'}",1.0
62,388U7OUMF8N6DHVNWIT1KFXWX1C0R3,A1WY3YGT618GC0,3EGKVCRQFWEE8LCPIRDIN8QK8D0YBY,Approved,2022-05-14 03:19:38+03:00,solve_create_154,"['swamp.jpg', 'cola.jpg', 'organ.jpg', 'blood.jpg', 'red.jpg']","{'organ.jpg', 'blood.jpg', 'red.jpg'}","{'organ.jpg', 'blood.jpg', 'red.jpg'}",1.0
63,3R9WASFE2026CCW49H6Z9PMZCKHZFW,AB7MYP65HZ2MH,3PUOXASB57PVPI7XGT15A94WQ729ZR,Approved,2022-05-14 02:49:18+03:00,solve_create_227,"['blood.jpg', 'curly.jpg', 'woman.jpg', 'brick.jpg', 'pad.jpg', 'grease.jpg']","{'curly.jpg', 'woman.jpg'}","{'curly.jpg', 'woman.jpg'}",1.0
64,39OWYR0EPLD67MMZDV4GVIDX6QGFYO,A2M9JNCHRKMCC4,3PUOXASB57PVPI7XGT15A94WQ729ZR,Approved,2022-05-14 03:29:09+03:00,solve_create_227,"['blood.jpg', 'curly.jpg', 'woman.jpg', 'brick.jpg', 'pad.jpg', 'grease.jpg']","{'curly.jpg', 'woman.jpg'}","{'curly.jpg', 'woman.jpg'}",1.0
65,3Y54SXRO1M7Z9IKVYECG91ML1BDTUC,A2N9U74YIPDQ9F,3PUOXASB57PVPI7XGT15A94WQ729ZR,Approved,2022-05-14 03:31:30+03:00,solve_create_227,"['blood.jpg', 'curly.jpg', 'woman.jpg', 'brick.jpg', 'pad.jpg', 'grease.jpg']","{'curly.jpg', 'woman.jpg'}","{'curly.jpg', 'woman.jpg'}",1.0
