,AssignmentId,WorkerId,HITId,AssignmentStatus,SubmitTime,id,candidates,labels,user_predictions,jaccard
35,3ZV9H2YQQET725B6EZLQ9C3KTPH3W5,A2N9U74YIPDQ9F,3N2YPY1GI6KVBUT4N7SOHHSBTYGVE1,Submitted,2022-05-21 22:24:28+03:00,solve_create_444,"['playstation.jpg', 'jogger.jpg', 'keyboard.jpg', 'luggage.jpg', 'tiger.jpg']","{'jogger.jpg', 'tiger.jpg'}","{'jogger.jpg', 'tiger.jpg'}",1.0
36,333U7HK6IA1JEDD40P8NXVVOI6UDJF,A104V8NZIQFN2F,3LVTFB9DE541Q0TE73O2BXEFPMGQGJ,Submitted,2022-05-21 21:25:32+03:00,solve_create_563,"['yank.jpg', 'treasure.jpg', 'gin.jpg', 'pullover.jpg', 'lead.jpg', 'flooring.jpg']","{'treasure.jpg', 'flooring.jpg'}","{'gin.jpg', 'treasure.jpg'}",0.3333333333333333
37,3OS46CRSLGLTKZYJ7RESUDWQW7GV6S,AKQAI78JTXXC9,3LVTFB9DE541Q0TE73O2BXEFPMGQGJ,Submitted,2022-05-21 22:23:26+03:00,solve_create_563,"['yank.jpg', 'treasure.jpg', 'gin.jpg', 'pullover.jpg', 'lead.jpg', 'flooring.jpg']","{'treasure.jpg', 'flooring.jpg'}","{'gin.jpg', 'treasure.jpg'}",0.3333333333333333
38,37TRT2X24RDQZGFKMTHH257OFLMJBI,A3FQNVDMR1ORAT,3LVTFB9DE541Q0TE73O2BXEFPMGQGJ,Submitted,2022-05-21 23:06:54+03:00,solve_create_563,"['yank.jpg', 'treasure.jpg', 'gin.jpg', 'pullover.jpg', 'lead.jpg', 'flooring.jpg']","{'treasure.jpg', 'flooring.jpg'}","{'gin.jpg', 'treasure.jpg'}",0.3333333333333333
39,3TR2532VIQGKT4YPQ209RPLW1K16JA,A104V8NZIQFN2F,3LAZVA75NID8QU8RTBB9KOPE02U2O5,Submitted,2022-05-21 20:01:14+03:00,solve_create_429,"['tobacco.jpg', 'pharaoh.jpg', 'mason.jpg', 'crowd.jpg', 'brown.jpg']","{'mason.jpg', 'crowd.jpg'}","{'mason.jpg', 'crowd.jpg'}",1.0
40,36TFCYNS45W1LDNV3P6EFPI1LW3HXH,AKQAI78JTXXC9,3LAZVA75NID8QU8RTBB9KOPE02U2O5,Submitted,2022-05-21 21:59:08+03:00,solve_create_429,"['tobacco.jpg', 'pharaoh.jpg', 'mason.jpg', 'crowd.jpg', 'brown.jpg']","{'mason.jpg', 'crowd.jpg'}","{'mason.jpg', 'crowd.jpg'}",1.0
41,3GU1KF0O4JNMLRIIH6M1Z1T0OKTBPB,A3FQNVDMR1ORAT,3LAZVA75NID8QU8RTBB9KOPE02U2O5,Submitted,2022-05-21 23:18:32+03:00,solve_create_429,"['tobacco.jpg', 'pharaoh.jpg', 'mason.jpg', 'crowd.jpg', 'brown.jpg']","{'mason.jpg', 'crowd.jpg'}","{'mason.jpg', 'crowd.jpg'}",1.0
42,3MYYFCXHJ4TWNF4AZ8MRXE92D1KG41,A104V8NZIQFN2F,3PCPFX4U40CVC0XJWJIKTCE3O7GQFK,Submitted,2022-05-21 21:34:01+03:00,solve_create_238,"['buyer.jpg', 'record.jpg', 'earring.jpg', 'barbecue.jpg', 'square.jpg', 'restaurant.jpg']","{'record.jpg', 'earring.jpg'}","{'record.jpg', 'buyer.jpg'}",0.3333333333333333
43,3AUQQEL7U6FY6OC452YBLCMZJ4TV0Q,AKQAI78JTXXC9,3PCPFX4U40CVC0XJWJIKTCE3O7GQFK,Submitted,2022-05-21 22:00:24+03:00,solve_create_238,"['buyer.jpg', 'record.jpg', 'earring.jpg', 'barbecue.jpg', 'square.jpg', 'restaurant.jpg']","{'record.jpg', 'earring.jpg'}","{'record.jpg', 'buyer.jpg'}",0.3333333333333333
44,3TR2532VIQGKT4YPQ209RPLW1KAJ6W,A3135Y3RMFC3PK,3PCPFX4U40CVC0XJWJIKTCE3O7GQFK,Submitted,2022-05-21 22:41:23+03:00,solve_create_238,"['buyer.jpg', 'record.jpg', 'earring.jpg', 'barbecue.jpg', 'square.jpg', 'restaurant.jpg']","{'record.jpg', 'earring.jpg'}","{'record.jpg', 'earring.jpg'}",1.0
45,3L70J4KAZH88DKA06JVA4WS5SIQADK,A104V8NZIQFN2F,3FVBZG9CLJ0R23JQABC5HRZYRIW0HV,Submitted,2022-05-21 18:50:19+03:00,solve_create_259,"['chess.jpg', 'llama.jpg', 'railroad.jpg', 'raven.jpg', 'pine.jpg']","{'railroad.jpg', 'raven.jpg'}","{'llama.jpg', 'raven.jpg'}",0.3333333333333333
46,3TS1AR6UQR0NS2QYQMEGI5T03OB7FE,AKQAI78JTXXC9,3FVBZG9CLJ0R23JQABC5HRZYRIW0HV,Submitted,2022-05-21 21:51:31+03:00,solve_create_259,"['chess.jpg', 'llama.jpg', 'railroad.jpg', 'raven.jpg', 'pine.jpg']","{'railroad.jpg', 'raven.jpg'}","{'railroad.jpg', 'raven.jpg'}",1.0
47,3G5W44VEU84H1HTDK0974VYYANEGKV,A3FQNVDMR1ORAT,3FVBZG9CLJ0R23JQABC5HRZYRIW0HV,Submitted,2022-05-21 23:07:07+03:00,solve_create_259,"['chess.jpg', 'llama.jpg', 'railroad.jpg', 'raven.jpg', 'pine.jpg']","{'railroad.jpg', 'raven.jpg'}","{'railroad.jpg', 'raven.jpg'}",1.0
48,3U8YCDAGXQ261GGNJ341FPNR2CF0Q2,AKQAI78JTXXC9,304QEQWKZP61UK5DEO7V10WZ349O06,Submitted,2022-05-21 22:03:33+03:00,solve_create_696,"['slipping.jpg', 'boy.jpg', 'rabbit.jpg', 'children.jpg', 'yellow.jpg']","{'children.jpg', 'boy.jpg'}","{'rabbit.jpg', 'boy.jpg'}",0.3333333333333333
49,3K2755HG5TP39BR8HZH2IX3WPZFFDG,A104V8NZIQFN2F,304QEQWKZP61UK5DEO7V10WZ349O06,Submitted,2022-05-21 22:20:45+03:00,solve_create_696,"['slipping.jpg', 'boy.jpg', 'rabbit.jpg', 'children.jpg', 'yellow.jpg']","{'children.jpg', 'boy.jpg'}","{'rabbit.jpg', 'boy.jpg'}",0.3333333333333333
50,3JBT3HLQF9OI3PLYNK24LJ03FNEPZU,A3FQNVDMR1ORAT,304QEQWKZP61UK5DEO7V10WZ349O06,Submitted,2022-05-21 23:06:25+03:00,solve_create_696,"['slipping.jpg', 'boy.jpg', 'rabbit.jpg', 'children.jpg', 'yellow.jpg']","{'children.jpg', 'boy.jpg'}","{'boy.jpg', 'slipping.jpg'}",0.3333333333333333
51,3DQQ64TANH7E9UGTCXIXMF6LYL6WP7,A104V8NZIQFN2F,37G6BXQPLQ736MXN18YEBUT3C61QE2,Submitted,2022-05-21 21:42:17+03:00,solve_create_246,"['camera.jpg', 'secretary.jpg', 'hooker.jpg', 'ice cream.jpg', 'journal.jpg', 'player.jpg']","{'camera.jpg', 'journal.jpg'}","{'secretary.jpg', 'camera.jpg'}",0.3333333333333333
52,3DQQ64TANH7E9UGTCXIXMF6LYL8PW2,AKQAI78JTXXC9,37G6BXQPLQ736MXN18YEBUT3C61QE2,Submitted,2022-05-21 22:17:50+03:00,solve_create_246,"['camera.jpg', 'secretary.jpg', 'hooker.jpg', 'ice cream.jpg', 'journal.jpg', 'player.jpg']","{'camera.jpg', 'journal.jpg'}","{'camera.jpg', 'journal.jpg'}",1.0
53,3ND9UOO81LOOI91VK5PQ5YX1TB7WLB,A2N9U74YIPDQ9F,37G6BXQPLQ736MXN18YEBUT3C61QE2,Submitted,2022-05-21 22:23:36+03:00,solve_create_246,"['camera.jpg', 'secretary.jpg', 'hooker.jpg', 'ice cream.jpg', 'journal.jpg', 'player.jpg']","{'camera.jpg', 'journal.jpg'}","{'camera.jpg', 'journal.jpg'}",1.0
54,3MRNMEIQW6SP93143AK0DA8GMVVDLD,A104V8NZIQFN2F,32K26U12DNAQJOF4RCH4BZAQTMFVD8,Submitted,2022-05-21 20:25:47+03:00,solve_create_532,"['billboard.jpg', 'sail.jpg', 'raccoon.jpg', 'formula.jpg', 'flower.jpg']","{'formula.jpg', 'sail.jpg'}","{'formula.jpg', 'sail.jpg'}",1.0
55,3U5NZHP4LSOWC4L4HYWXLCWYJXXHPW,AKQAI78JTXXC9,32K26U12DNAQJOF4RCH4BZAQTMFVD8,Submitted,2022-05-21 22:58:56+03:00,solve_create_532,"['billboard.jpg', 'sail.jpg', 'raccoon.jpg', 'formula.jpg', 'flower.jpg']","{'formula.jpg', 'sail.jpg'}","{'formula.jpg', 'sail.jpg'}",1.0
56,3FE2ERCCZYU64L7RLBRN5LTZVJBOPR,A3FQNVDMR1ORAT,32K26U12DNAQJOF4RCH4BZAQTMFVD8,Submitted,2022-05-21 23:14:56+03:00,solve_create_532,"['billboard.jpg', 'sail.jpg', 'raccoon.jpg', 'formula.jpg', 'flower.jpg']","{'formula.jpg', 'sail.jpg'}","{'formula.jpg', 'sail.jpg'}",1.0
57,3UXUOQ9OKFJSWB9QF6SO44I968Y7A1,AKQAI78JTXXC9,3ICOHX7ENCXFITSOKA4ZWO2LZ240EF,Submitted,2022-05-21 21:51:01+03:00,solve_create_39,"['earth.jpg', 'bouquet.jpg', 'piercing.jpg', 'thyme.jpg', 'manure.jpg']","{'bouquet.jpg', 'thyme.jpg'}","{'bouquet.jpg', 'thyme.jpg'}",1.0
58,3N1FSUEFL6MTBVUJXILJRT65098D4S,A104V8NZIQFN2F,3ICOHX7ENCXFITSOKA4ZWO2LZ240EF,Submitted,2022-05-21 23:01:28+03:00,solve_create_39,"['earth.jpg', 'bouquet.jpg', 'piercing.jpg', 'thyme.jpg', 'manure.jpg']","{'bouquet.jpg', 'thyme.jpg'}","{'bouquet.jpg', 'thyme.jpg'}",1.0
59,324G5B4FB4UWVYB8N4VVFY6WXMQ70E,A3FQNVDMR1ORAT,3ICOHX7ENCXFITSOKA4ZWO2LZ240EF,Submitted,2022-05-21 23:16:44+03:00,solve_create_39,"['earth.jpg', 'bouquet.jpg', 'piercing.jpg', 'thyme.jpg', 'manure.jpg']","{'bouquet.jpg', 'thyme.jpg'}","{'bouquet.jpg', 'thyme.jpg'}",1.0
60,3ZR9AIQJUCVZCBTPL6XOCMMM6JL046,A104V8NZIQFN2F,38VTL6WC4AZCJ5VGHHM5KMQSYMJY5C,Submitted,2022-05-21 18:49:41+03:00,solve_create_417,"['mirror.jpg', 'hanging.jpg', 'railway.jpg', 'portrait.jpg', 'oasis.jpg', 'hyena.jpg']","{'portrait.jpg', 'oasis.jpg'}","{'portrait.jpg', 'oasis.jpg'}",1.0
61,34S9DKFK74BIVEZGBJNT3NM69E7NY3,A2N9U74YIPDQ9F,38VTL6WC4AZCJ5VGHHM5KMQSYMJY5C,Submitted,2022-05-21 22:20:54+03:00,solve_create_417,"['mirror.jpg', 'hanging.jpg', 'railway.jpg', 'portrait.jpg', 'oasis.jpg', 'hyena.jpg']","{'portrait.jpg', 'oasis.jpg'}","{'portrait.jpg', 'oasis.jpg'}",1.0
62,32M8BPYGAU8QVM3PKXOVRFJLIJPGIK,AKQAI78JTXXC9,38VTL6WC4AZCJ5VGHHM5KMQSYMJY5C,Submitted,2022-05-21 23:07:59+03:00,solve_create_417,"['mirror.jpg', 'hanging.jpg', 'railway.jpg', 'portrait.jpg', 'oasis.jpg', 'hyena.jpg']","{'portrait.jpg', 'oasis.jpg'}","{'portrait.jpg', 'oasis.jpg'}",1.0
63,3WETL7AQWUUDPMWMIYYHJCQ79SB53O,AKQAI78JTXXC9,3RBI0I35XEP95Q8C3YYC5PS8KQSY3M,Submitted,2022-05-21 21:50:58+03:00,solve_create_162,"['valley.jpg', 'blonde.jpg', 'product.jpg', 'jump.jpg', 'husk.jpg', 'square.jpg']","{'blonde.jpg', 'jump.jpg'}","{'blonde.jpg', 'jump.jpg'}",1.0
64,39U1BHVTDMDFAO7CJUGFMSWLPV13TH,A3FQNVDMR1ORAT,3RBI0I35XEP95Q8C3YYC5PS8KQSY3M,Submitted,2022-05-21 23:12:22+03:00,solve_create_162,"['valley.jpg', 'blonde.jpg', 'product.jpg', 'jump.jpg', 'husk.jpg', 'square.jpg']","{'blonde.jpg', 'jump.jpg'}","{'blonde.jpg', 'jump.jpg'}",1.0
65,3NXNZ5RS1BJERSZLN0EO897P0QK97S,A104V8NZIQFN2F,3RBI0I35XEP95Q8C3YYC5PS8KQSY3M,Submitted,2022-05-21 23:16:10+03:00,solve_create_162,"['valley.jpg', 'blonde.jpg', 'product.jpg', 'jump.jpg', 'husk.jpg', 'square.jpg']","{'blonde.jpg', 'jump.jpg'}","{'blonde.jpg', 'jump.jpg'}",1.0
66,3RKNTXVS3NKVDOR7D8UH1SYZF5XA47,A104V8NZIQFN2F,3511RHPADV0HOTMFV9AITFTSHP4LRL,Submitted,2022-05-21 18:49:00+03:00,solve_create_680,"['hunter.jpg', 'storm.jpg', 'icy.jpg', 'creature.jpg', 'copper.jpg', 'runway.jpg']","{'copper.jpg', 'storm.jpg'}","{'copper.jpg', 'storm.jpg'}",1.0
